
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
37302.2,50919.4,37.3434,um,Nucleus,Nucleus Position,1,ATM,1,100000000,
37312.7,50869.2,42.1945,um,Nucleus,Nucleus Position,1,ATM,2,100000001,
37297.5,50922.4,44.4441,um,Nucleus,Nucleus Position,1,ATM,3,100000002,
37267.1,50856.4,64.7004,um,Nucleus,Nucleus Position,1,TVC,0,100000003,
