
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38384.9,62889.2,149.488,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
38334.1,62851,122.628,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,4,
