
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38029.8,71748.9,-3.8677,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
37998.2,71803.1,-26.248,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
