
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
22.7777,um,Surface,1,TVCgroup,0,
52.2722,um,Surface,1,ATMgroup,4,
