
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.40278,,Cell,1,ATM,0,
0.224881,,Cell,1,ATM,1,
0.602804,,Cell,1,TVC,2,
0.494044,,Cell,1,TVC,3,
0.280725,,Cell,1,TVC,4,
0.295069,,Cell,1,TVC,5,
