
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.648894,,Nucleus,1,ATM,0,100000000,
0.630858,,Nucleus,1,ATM,1,100000001,
0.601621,,Nucleus,1,TVC,2,100000002,
0.602519,,Nucleus,1,TVC,3,100000003,
0.568818,,Nucleus,1,TVC,4,100000004,
0.5724,,Nucleus,1,TVC,5,100000005,
