
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.389749,,Cell,1,ATM,0,
0.425186,,Cell,1,TVC,1,
0.38657,,Cell,1,TVC,2,
0.472067,,Cell,1,TVC,3,
0.494257,,Cell,1,TVC,4,
0.475904,,Cell,1,TVC,5,
