
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35202.4,89953.4,135.39,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
35157.9,89941.4,106.759,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
35150.8,89938.7,110.028,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
35162.9,89946.6,113.923,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
35149,89930.1,116.148,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
35157.3,89935.4,118.414,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
