
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.8385,0.540054,-0.0725228,um,Surface,Ellipsoid Axis A,1,ATM,3,
-0.241332,0.762733,-0.599998,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
