
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
10.707,19.1445,47.8789,um,Surface,BoundingBoxOO Length,1,ATM,3,
20.7656,34.8867,41.4668,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
