
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.510013,-0.730973,0.453393,um,Surface,Ellipsoid Axis C,1,ATM,3,
0.71994,-0.273864,-0.637718,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
