
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.20615,0.235073,0.949865,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.993018,-0.0829887,0.0838323,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
