
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
51.807,um,Surface,1,ATMgroup,0,
19.7891,um,Surface,1,TVCgroup,2,
