
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.246708,,Cell,1,ATM,0,
0.082901,,Cell,1,ATM,1,
0.399525,,Cell,1,TVC,2,
0.475306,,Cell,1,TVC,3,
0.598343,,Cell,1,TVC,4,
0.46722,,Cell,1,TVC,5,
0.478964,,Cell,1,ATM,6,
