
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.230617,-0.97299,-0.0102806,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.626975,0.765356,-0.14537,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
