
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45253.2,36079.5,27.1477,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
45201.1,36123.3,13.4815,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,1,
