
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.309018,,Cell,1,ATM,0,
0.301285,,Cell,1,ATM,1,
0.309803,,Cell,1,TVC,2,
0.415903,,Cell,1,TVC,3,
0.374746,,Cell,1,TVC,4,
0.242842,,Cell,1,TVC,5,
