
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.6094,26.9243,73.0977,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
20.2402,28.7422,64.4844,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
