
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.17063,um,Cell,1,TVC,0,
9.04214,um,Cell,1,TVC,1,
6.40219,um,Cell,1,TVC,2,
8.55673,um,Cell,1,ATM,4,
7.55362,um,Cell,1,TVC,5,
10.1956,um,Cell,1,TVC,6,
8.83331,um,Cell,1,ATM,10,
