
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
781.848,um^3,Nucleus,1,ATM,1,100000000,
681.012,um^3,Nucleus,1,ATM,2,100000001,
254.292,um^3,Nucleus,1,TVC,4,100000003,
165.331,um^3,Nucleus,1,TVC,5,100000004,
301.485,um^3,Nucleus,1,TVC,7,100000006,
187.511,um^3,Nucleus,1,TVC,8,100000007,
