
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.1048,um,Surface,1,TVCgroup,0,
10.0167,um,Surface,1,ATMgroup,4,
