
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
41440.4,66775.5,204.305,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,1,100000000,
41435.9,66786.3,205.908,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,2,100000001,
41457.5,66750.1,213.108,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,3,100000003,
41386.6,66838.6,205.622,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,0,100000002,
