
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35343.5,47875.8,28.6919,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
35395.9,47858,43.6394,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
