
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
40.2461,um^3,Nucleus,1,TVC,6,100000006,
116.522,um^3,Nucleus,1,TVC,7,100000007,
149.089,um^3,Nucleus,1,TVC,8,100000008,
47.8908,um^3,Nucleus,1,TVC,9,100000009,
446.444,um^3,Nucleus,1,ATM,10,100000010,
314.324,um^3,Nucleus,1,ATM,11,100000011,
