
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.1159,um,Surface,1,ATMgroup,0,
15.3191,um,Surface,1,TVCgroup,2,
