
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.74164,um,Surface,1,ATMgroup,0,
8.35798,um,Surface,1,TVCgroup,2,
