
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.781752,0.589468,0.203448,um,Surface,Ellipsoid Axis A,1,ATMgroup,2,
-0.00933283,0.0391428,0.99919,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
