
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.472431,,Cell,1,ATM,1,
0.507807,,Cell,1,TVC,2,
0.477951,,Cell,1,TVC,3,
0.428487,,Cell,1,TVC,4,
0.512605,,Cell,1,TVC,5,
0.50233,,Cell,1,TVC,6,
