
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
9.81064,um,Cell,1,ATM,1,
9.91065,um,Cell,1,TVC,2,
8.14477,um,Cell,1,TVC,3,
10.235,um,Cell,1,TVC,4,
6.60502,um,Cell,1,TVC,5,
9.41502,um,Cell,1,TVC,6,
