
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
28.6797,90.5898,24.5869,um,Surface,BoundingBoxAA Length,1,ATMgroup,2,
19.3125,18.1758,21.6195,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
