
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
40857.7,62155.8,100.684,um,Surface,Center of Homogeneous Mass,1,ATMgroup,2,
40883,62104.7,127.023,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
