
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37209.4,20392.9,193.425,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
37242.6,20339,164.016,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
