
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.01643,um,Surface,1,ATMgroup,0,
6.50041,um,Surface,1,TVCgroup,1,
