
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
47712,37955.3,29.5233,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
47771.5,37991.6,63.4039,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
