
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
47379.4,32737.4,47.2035,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
47344.9,32672,23.6064,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
