
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
47379.9,32737.5,47.2978,um,Surface,Position,1,ATMgroup,0,
47345,32671.6,23.7277,um,Surface,Position,1,TVCgroup,2,
