
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
47379.9,32737.5,47.2978,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
47345,32671.6,23.7277,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
