
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.122277,-0.198407,-0.972462,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.338328,-0.551009,-0.762839,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
