
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38771.2,91641.4,31.5335,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
38775.7,91634.1,34.0955,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,2,
38764.8,91649,38.9612,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,3,
38746.5,91661.2,42.151,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,4,
38781,91587.3,52.0771,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
