
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36578,70851.6,8.28862,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,2,
36529.4,70891.3,11.7144,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
