
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38737.8,87864.9,122.526,um,Surface,Position,1,ATMgroup,4,
38698.7,87927.4,98.2821,um,Surface,Position,1,TVCgroup,0,
