
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.2842,29.8271,89.3672,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
11.3716,22.7188,24.5625,um,Surface,BoundingBoxOO Length,1,TVCgroup,3,
