
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38975.6,84734.9,34.4723,um,Surface,Position,1,ATMgroup,0,
38922.1,84684.6,43.5985,um,Surface,Position,1,TVCgroup,3,
