
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.491573,-0.851139,-0.184167,um,Cell,Cell Ellipsoid Axis C,1,ATM,2,
-0.390009,-0.92014,-0.0351586,um,Cell,Cell Ellipsoid Axis C,1,ATM,3,
0.781241,0.600674,0.16986,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
0.885561,-0.46026,0.0627828,um,Cell,Cell Ellipsoid Axis C,1,TVC,8,
0.251038,-0.96773,0.0218663,um,Cell,Cell Ellipsoid Axis C,1,TVC,9,
0.838436,-0.544956,0.00689934,um,Cell,Cell Ellipsoid Axis C,1,TVC,10,
