
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
625.567,um^3,Nucleus,1,ATM,0,100000000,
562.505,um^3,Nucleus,1,ATM,1,100000001,
77.1762,um^3,Nucleus,1,TVC,2,100000002,
178.517,um^3,Nucleus,1,TVC,3,100000003,
69.1556,um^3,Nucleus,1,TVC,4,100000004,
