
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46108.6,45969.6,54.168,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
46121,45996.2,65.5289,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
46072.4,45934.8,90.7825,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
46057.5,45934,93.5796,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
46068.8,45944.4,92.3374,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
