
Nucleus Ellipsoid Axis A
 ==================== 
Nucleus Ellipsoid Axis A X,Nucleus Ellipsoid Axis A Y,Nucleus Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.713814,-0.698668,0.0482916,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,0,100000000,
0.227188,-0.96882,-0.0988647,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,1,100000001,
0.101881,-0.993714,0.046391,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,2,100000002,
0.573009,-0.815747,-0.0788492,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,3,100000003,
-0.12376,0.99118,0.0473794,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,4,100000004,
