
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1705.19,um^3,Cell,1,TVC,0,
1024.91,um^3,Cell,1,TVC,1,
1851.27,um^3,Cell,1,TVC,2,
1008.18,um^3,Cell,1,TVC,3,
8204.43,um^3,Cell,1,ATM,8,
6574.8,um^3,Cell,1,ATM,9,
