
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
33713,39436.9,39.0735,um,Surface,Position,1,ATMgroup,1,
33648.2,39490,5.20909,um,Surface,Position,1,TVCgroup,0,
