
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.593766,,Cell,1,TVC,0,
0.373398,,Cell,1,TVC,1,
0.619633,,Cell,1,ATM,2,
0.59925,,Cell,1,ATM,3,
0.646131,,Cell,1,ATM,4,
