
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
3.89611,um,Nucleus,1,TVC,0,100000000,
3.92405,um,Nucleus,1,TVC,1,100000001,
3.71297,um,Nucleus,1,TVC,2,100000002,
3.80862,um,Nucleus,1,TVC,3,100000003,
2.90971,um,Nucleus,1,TVC,4,100000004,
3.12537,um,Nucleus,1,TVC,5,100000005,
2.46989,um,Nucleus,1,TVC,6,100000006,
