
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
5.07835,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000004,
1.89738,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,6,100000005,
1.40345,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000000,
0.301727,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000001,
2.1915,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000002,
3.58479,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000003,
