
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.59158,-0.7884,0.168698,um,Surface,Ellipsoid Axis C,1,ATMgroup,3,
-0.517745,0.795193,0.315607,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
