
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.650382,-0.59031,-0.478056,um,Surface,Ellipsoid Axis B,1,ATMgroup,3,
0.183238,-0.25727,0.948808,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
