
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
14.6973,24.7275,71.2969,um,Surface,BoundingBoxOO Length,1,ATMgroup,3,
16.5313,30.9764,36.8516,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
