
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
28.6807,44.9743,-26.9764,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
114.146,84.7064,-34.6548,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
