
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.812236,-0.361476,-0.457829,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.300075,-0.950492,-0.0807461,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
