
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.648505,,Cell,1,ATM,0,
0.406909,,Cell,1,TVC,1,
0.252691,,Cell,1,TVC,2,
0.670833,,Cell,1,TVC,3,
0.765244,,Cell,1,ATM,4,
