
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.199689,0.460694,-0.864804,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
-0.222826,0.973552,-0.0504508,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
