
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
8.36894,um,Nucleus,1,ATM,0,100000000,
8.09928,um,Nucleus,1,ATM,1,100000001,
4.63473,um,Nucleus,1,TVC,2,100000002,
4.10821,um,Nucleus,1,TVC,3,100000003,
3.51436,um,Nucleus,1,TVC,4,100000004,
3.4864,um,Nucleus,1,TVC,5,100000005,
