
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
43.8828,20.5156,16.9565,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
17.3789,46.4453,19.0761,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
