
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42327.7,54525.5,93.275,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
42328.1,54582.5,101.565,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
