
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
20.6914,22.4141,111.26,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
17.4766,20.2344,31.4434,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
