
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
45.5,105.789,28.306,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
30.1406,17.6289,27.461,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
